,category,subgroup,name,importance,shap_mean_0,shap_mean_1,shap_mean_2
190,blockchain,addresses,adrbalntv1kcnt,0.0031422176398336887,-0.024510161951184273,0.009441806003451347,0.0
191,blockchain,addresses,adrbal1in100kcnt_pct,0.0011842630337923765,0.015456159599125385,-0.006139806471765041,-0.014219972304999828
192,blockchain,addresses,adrbal1in100mcnt_pct,0.0022536495234817266,0.007302755489945412,-0.024786200374364853,-0.002627928974106908
193,blockchain,addresses,adrbal1in10bcnt_pct,0.001560546108521521,0.06012649089097977,-0.09965899586677551,-0.00424369890242815
194,blockchain,addresses,adrbal1in10kcnt_pct,0.0019225811120122671,-0.0023421156220138073,-0.018669502809643745,0.026727264747023582
195,blockchain,addresses,adrbal1in10mcnt_pct,0.0019813114777207375,0.016359763219952583,0.018207458779215813,-0.003328501246869564
196,blockchain,addresses,adrbal1in1bcnt_pct,0.0018571747932583094,-0.0006756972870789468,-0.026745807379484177,0.015645906329154968
197,blockchain,addresses,adrbal1in1kcnt_pct,0.002507938304916024,0.001522258622571826,-0.012663456611335278,0.0005804949323646724
198,blockchain,addresses,adrbal1in1mcnt_pct,0.0017840536311268806,0.07326560467481613,-0.006782407872378826,-0.02811671607196331
199,blockchain,addresses,adrbalcnt_pct,0.0009871049551293254,-0.009270437061786652,0.11389122903347015,-0.04388507828116417
200,blockchain,addresses,adrbalntv0_01cnt_pct,0.001989683136343956,-0.03744066506624222,-0.0007638721726834774,-0.006880769040435553
201,blockchain,addresses,adrbalntv0_1cnt_pct,0.0027338487561792135,-0.0077497754245996475,-0.030599845573306084,0.010034004226326942
202,blockchain,addresses,adrbalntv10cnt_pct,0.0017082864651456475,0.04854362830519676,0.004114171955734491,-0.03862747550010681
203,blockchain,addresses,adrbalntv100cnt_pct,0.0020566454622894526,-0.10745455324649811,0.08698402345180511,-0.05307064577937126
204,blockchain,addresses,adrbalntv100kcnt_pct,0.0,0.0,0.0,0.0
205,blockchain,addresses,adrbalntv10cnt_pct,0.0017082864651456475,0.04854362830519676,0.004114171955734491,-0.03862747550010681
206,blockchain,addresses,adrbalntv10kcnt_pct,0.004880169872194529,-0.002294579753652215,-0.0029637101106345654,-0.009293418377637863
207,blockchain,addresses,adrbalntv1cnt_pct,0.0024987708311527967,-0.007318974006921053,0.00237636617384851,-0.0006234896718524396
208,blockchain,addresses,adrbalntv1kcnt_pct,0.002459174022078514,-0.09533924609422684,-0.007433348800987005,-0.014333452098071575
209,blockchain,addresses,adrbalntv1mcnt_pct,0.0,,,
210,blockchain,addresses,adrbalntv1kcnt_pct,0.002459174022078514,-0.09533924609422684,-0.007433348800987005,-0.014333452098071575
211,blockchain,network_usage,blkcnt,0.0013074757298454642,0.021148759871721268,-0.014088928699493408,-0.019202711060643196
212,blockchain,network_usage,blksizemeanbyte,0.004312110599130392,0.015616429969668388,-0.009313319809734821,-0.0009622384677641094
213,blockchain,network_usage,blkwghtmean,0.00028018513694405556,0.007706368342041969,0.0,-0.00032119767274707556
214,blockchain,network_usage,blkwghttot,0.005156709346920252,0.021380553022027016,-0.01706624962389469,0.002361080376431346
215,blockchain,network_usage,blkcnt_pct,0.003519341815263033,-0.0072242338210344315,0.001341009046882391,0.001029343344271183
216,blockchain,network_usage,blksizemeanbyte_pct,0.0020117356907576323,-0.02302740514278412,0.07346072047948837,-0.0048004500567913055
217,blockchain,network_usage,blkwghtmean_pct,0.0023222595918923616,-0.014278476126492023,0.005355916917324066,-0.007544612977653742
218,blockchain,network_usage,blkwghttot_pct,0.0015238552587106824,-0.06721048802137375,-0.004821849521249533,0.008933864533901215
219,blockchain,market,capact1yrusd,0.0,,,
220,blockchain,market,capmvrvcur,0.0,,,
221,blockchain,market,capmvrvff,0.0,,,
222,blockchain,market,capmrktcurusd,0.0,,,
223,blockchain,market,capmrktffusd,0.0,,,
224,blockchain,market,caprealusd,0.006036549806594849,-0.004127104766666889,0.023702092468738556,-0.09470099955797195
225,blockchain,market,pricebtc,0.0,,,
226,blockchain,market,roi30d,0.0,,,
227,blockchain,market,vtydayret30d,0.0,,,
228,blockchain,market,capact1yrusd_pct,0.0,,,
229,blockchain,market,capmvrvcur_pct,0.0,,,
230,blockchain,market,capmvrvff_pct,0.0,,,
231,blockchain,market,capmrktcurusd_pct,0.0,,,
232,blockchain,market,capmrktffusd_pct,0.0,,,
233,blockchain,market,caprealusd_pct,0.001931358827278018,-0.02337661199271679,0.046198174357414246,0.03933132067322731
234,blockchain,market,pricebtc_pct,0.0,,,
235,blockchain,market,roi30d_pct,0.0,,,
236,blockchain,market,vtydayret30d_pct,0.0,,,
237,blockchain,mining,difflast,0.0,0.0,0.0,0.0
238,blockchain,mining,diffmean,0.0,0.0,0.0,0.0
239,blockchain,mining,hashrate,0.008630258031189442,-0.010137492790818214,0.013182688504457474,-0.0007706541800871491
240,blockchain,mining,hashrate30d,0.00045365624828264117,0.0004231223138049245,0.0,0.0
241,blockchain,mining,revhashntv,0.01864766702055931,0.022262265905737877,0.0,0.0
242,blockchain,mining,revhashratentv,0.0,0.0,0.0,0.0
243,blockchain,mining,revhashrateusd,0.0,,,
244,blockchain,mining,revhashusd,0.0,,,
245,blockchain,mining,splyminer0hopallntv,0.0021204070653766394,0.003881853073835373,-0.022500520572066307,-0.008074929006397724
246,blockchain,mining,splyminer0hopallusd,0.0,,,
247,blockchain,mining,splyminer1hopallntv,0.0017630545189604163,-0.00673263194039464,-0.013110144063830376,0.04670000821352005
248,blockchain,mining,splyminer1hopallusd,0.0,,,
249,blockchain,mining,difflast_pct,0.004579679109156132,-0.0013601251412183046,-0.0003102958726231009,-0.00017381568613927811
250,blockchain,mining,diffmean_pct,0.009574731811881065,-0.00031553368899039924,0.0007562966202385724,-0.006350258365273476
251,blockchain,mining,hashrate_pct,0.002347117755562067,-0.0011232767719775438,-0.005782083608210087,0.02150198444724083
252,blockchain,mining,hashrate30d_pct,0.002396194962784648,-0.014226732775568962,0.006854916922748089,-0.02844054624438286
253,blockchain,mining,revhashntv_pct,0.005087831523269415,-0.0065642003901302814,-0.001550668035633862,0.03572472557425499
254,blockchain,mining,revhashratentv_pct,0.0015045099426060915,-0.036614976823329926,-0.04471827298402786,0.06639736890792847
255,blockchain,mining,revhashrateusd_pct,0.0,,,
256,blockchain,mining,revhashusd_pct,0.0,,,
257,blockchain,mining,splyminer0hopallntv_pct,0.002147160703316331,0.02359083667397499,-0.024198459461331367,0.02472873032093048
258,blockchain,mining,splyminer0hopallusd_pct,0.0,,,
259,blockchain,mining,splyminer1hopallntv_pct,0.0016564535908401012,-0.07571221888065338,0.0462522991001606,-0.00269595580175519
260,blockchain,mining,splyminer1hopallusd_pct,0.0,,,
261,blockchain,fees_revenue,feebytemeanntv,0.00372377154417336,-0.01776639185845852,-0.05607495456933975,0.01828876882791519
262,blockchain,fees_revenue,feemeanntv,0.002239127643406391,0.0104545708745718,-0.07095786929130554,0.010574279353022575
263,blockchain,fees_revenue,feemeanusd,0.0,,,
264,blockchain,fees_revenue,feemedusd,0.0,,,
265,blockchain,fees_revenue,feetotntv,0.002214201260358095,-0.007780521642416716,-0.029282592236995697,-0.09090057015419006
266,blockchain,fees_revenue,feetotusd,0.0,,,
267,blockchain,fees_revenue,gaslmtblk,0.0,,,
268,blockchain,fees_revenue,gaslmtblkmean,0.0,,,
269,blockchain,fees_revenue,gaslmttx,0.0,,,
270,blockchain,fees_revenue,gaslmttxmean,0.0,,,
271,blockchain,fees_revenue,gasusedtx,0.0,,,
272,blockchain,fees_revenue,gasusedtxmean,0.0,,,
273,blockchain,fees_revenue,revalltimeusd,0.0,,,
274,blockchain,fees_revenue,revntv,0.0014941920526325703,0.03641932085156441,-0.24381312727928162,-0.009604739025235176
275,blockchain,fees_revenue,revusd,0.0,,,
276,blockchain,fees_revenue,feebytemeanntv_pct,0.0017283816123381257,0.0405651330947876,-0.017172683030366898,-0.02658608928322792
277,blockchain,fees_revenue,feemeanntv_pct,0.0025245079305022955,-0.03296983987092972,0.0028197153005748987,-0.0008833723259158432
278,blockchain,fees_revenue,feemeanusd_pct,0.0,,,
279,blockchain,fees_revenue,feemedusd_pct,0.0,,,
280,blockchain,fees_revenue,feetotntv_pct,0.0015358886448666453,0.0021504394244402647,0.01005046721547842,-0.016136597841978073
281,blockchain,fees_revenue,feetotusd_pct,0.0,,,
282,blockchain,fees_revenue,gaslmtblk_pct,0.0,,,
283,blockchain,fees_revenue,gaslmtblkmean_pct,0.0,,,
284,blockchain,fees_revenue,gaslmttx_pct,0.0,,,
285,blockchain,fees_revenue,gaslmttxmean_pct,0.0,,,
286,blockchain,fees_revenue,gasusedtx_pct,0.0,,,
287,blockchain,fees_revenue,gasusedtxmean_pct,0.0,,,
288,blockchain,fees_revenue,revalltimeusd_pct,0.0,,,
289,blockchain,fees_revenue,revntv_pct,0.0014345021918416023,-0.004686645232141018,-0.010967349633574486,-0.0014379248023033142
290,blockchain,fees_revenue,revusd_pct,0.0,,,
291,blockchain,exchange,flowinexntv,0.0007601394318044186,-0.006049923598766327,-0.02385593205690384,-0.000492256018333137
292,blockchain,exchange,flowinexusd,0.0,,,
293,blockchain,exchange,flowoutexntv,0.0018225746462121606,0.005176912061870098,-0.03980519622564316,-0.06793751567602158
294,blockchain,exchange,flowoutexusd,0.0,,,
295,blockchain,exchange,flowtfrfromexcnt,0.005141468718647957,-0.026467779651284218,0.3100774884223938,-0.010949627496302128
296,blockchain,exchange,flowinexntv_pct,0.0016396429855376482,0.08652372658252716,-0.05238141864538193,-0.007216040510684252
297,blockchain,exchange,flowinexusd_pct,0.0,,,
298,blockchain,exchange,flowoutexntv_pct,0.001983118010684848,-0.04208562895655632,0.014469141140580177,0.0050194887444376945
299,blockchain,exchange,flowoutexusd_pct,0.0,,,
300,blockchain,exchange,flowtfrfromexcnt_pct,0.0015641851350665092,-0.09810018539428711,0.01364811696112156,-0.009509321302175522
301,blockchain,supply,isscontntv,0.004912071395665407,0.06751494109630585,-0.10006270557641983,-0.021940739825367928
302,blockchain,supply,isscontpctann,0.007560661993920803,0.0016962186200544238,-0.0007264702580869198,0.0
303,blockchain,supply,isscontpctday,0.012261365540325642,0.0006294178310781717,-0.0026591180358082056,0.0
304,blockchain,supply,isscontusd,0.0,,,
305,blockchain,supply,ser,0.0046461159363389015,-0.0005356736946851015,-0.0018613521242514253,0.0
306,blockchain,supply,splyact10yr,0.0,0.0,0.0,0.0
307,blockchain,supply,splyact180d,0.0022709385957568884,0.06331965327262878,-0.09409287571907043,-0.002625249093398452
308,blockchain,supply,splyact1d,0.0019473464926704764,-0.08136743307113647,0.00331452046521008,0.05981428548693657
309,blockchain,supply,splyact1yr,0.0012684284010902047,-0.028875159099698067,-5.510039409273304e-05,0.01349694188684225
310,blockchain,supply,splyact2yr,0.0024273120798170567,-0.0052911704406142235,0.07197508215904236,0.07539597153663635
311,blockchain,supply,splyact30d,0.001209285925142467,-0.01307197567075491,-0.03777192533016205,0.011130551807582378
312,blockchain,supply,splyact3yr,0.010834788903594017,-0.029560836032032967,0.0,-0.030599204823374748
313,blockchain,supply,splyact4yr,0.0,0.0,0.0,0.0
314,blockchain,supply,splyact5yr,0.015478613786399364,-0.002832777099683881,-0.025119278579950333,0.0018955040723085403
315,blockchain,supply,splyact7d,0.0016548710409551859,-0.058711208403110504,-0.0050340392626821995,-0.012857497669756413
316,blockchain,supply,splyact90d,0.0021734721958637238,0.003490618895739317,0.0013970952713862062,0.013177732937037945
317,blockchain,supply,splyactever,0.0,0.0,0.0,0.0
318,blockchain,supply,splyactpct1yr,0.002710997126996517,0.008633638732135296,0.0005838366341777146,-0.0016355083789676428
319,blockchain,supply,splyadrbal1in100k,0.0,0.0,0.0,0.0
320,blockchain,supply,splyadrbal1in100m,0.0,0.0,0.0,0.0
321,blockchain,supply,splyadrbal1in10b,0.0,0.0,0.0,0.0
322,blockchain,supply,splyadrbal1in10k,0.0016634349012747407,0.013953324407339096,-0.011376995593309402,0.02053147740662098
323,blockchain,supply,splyadrbal1in10m,0.0,0.0,0.0,0.0
324,blockchain,supply,splyadrbal1in1b,0.0,0.0,0.0,0.0
325,blockchain,supply,splyadrbal1in1k,0.0006030123331584036,-0.01591181568801403,0.010873216204345226,-0.02314024232327938
326,blockchain,supply,splyadrbal1in1m,0.0,0.0,0.0,0.0
327,blockchain,supply,splyadrbalntv0_001,0.0,0.0,0.0,0.0
328,blockchain,supply,splyadrbalntv0_01,0.0,0.0,0.0,0.0
329,blockchain,supply,splyadrbalntv0_1,0.0,0.0,0.0,0.0
330,blockchain,supply,splyadrbalntv1,0.0,0.0,0.0,0.0
331,blockchain,supply,splyadrbalntv10,0.0,0.0,0.0,0.0
332,blockchain,supply,splyadrbalntv100,0.0,0.0,0.0,0.0
333,blockchain,supply,splyadrbalntv100k,0.0010383152402937412,0.002977024996653199,-0.020668188109993935,-0.005670498125255108
334,blockchain,supply,splyadrbalntv10k,0.0006274302722886205,0.0013408598024398088,-0.0018670458812266588,-0.00027018290711566806
335,blockchain,supply,splyadrbalntv1k,0.013281449675559998,-0.0028686674777418375,0.004319219384342432,-0.0075348070822656155
336,blockchain,supply,splyadrbalntv1m,0.0,,,
337,blockchain,supply,splyadrbalusd1,0.0,,,
338,blockchain,supply,splyadrbalusd10,0.0,,,
339,blockchain,supply,splyadrbalusd100,0.0,,,
340,blockchain,supply,splyadrbalusd100k,0.0,,,
341,blockchain,supply,splyadrbalusd10k,0.0,,,
342,blockchain,supply,splyadrbalusd10m,0.0,,,
343,blockchain,supply,splyadrbalusd1k,0.0,,,
344,blockchain,supply,splyadrbalusd1m,0.0,,,
345,blockchain,supply,splyadrtop100,0.0031970376148819923,-0.0029303710907697678,-0.0033167582005262375,-0.014889181591570377
346,blockchain,supply,splyadrtop10pct,0.0,0.0,0.0,0.0
347,blockchain,supply,splyadrtop1pct,0.0,0.0,0.0,0.0
348,blockchain,supply,splycur,0.0,0.0,0.0,0.0
349,blockchain,supply,splyexpfut10yr,0.0,0.0,0.0,0.0
350,blockchain,supply,splyff,0.0028072551358491182,0.01180583517998457,0.0005638980655930936,0.0013603573897853494
351,blockchain,supply,isscontntv_pct,0.003239578567445278,0.0,-0.0037699562963098288,-0.0007612144690938294
352,blockchain,supply,isscontpctann_pct,0.003562984522432089,0.007372841704636812,5.873412737855688e-05,-0.0009666038095019758
353,blockchain,supply,isscontpctday_pct,0.003627680940553546,0.0,-0.0006919179577380419,-0.006960998754948378
354,blockchain,supply,isscontusd_pct,0.0,,,
355,blockchain,supply,ser_pct,0.0012360551627352834,0.0248300489038229,0.03519225865602493,-0.07469997555017471
356,blockchain,supply,splyact10yr_pct,0.003689279779791832,-0.053801003843545914,0.034609850496053696,0.004884654190391302
357,blockchain,supply,splyact180d_pct,0.0028284203726798296,-0.02892233058810234,0.03806860372424126,-0.005541139282286167
358,blockchain,supply,splyact1d_pct,0.0017743142088875175,-0.018350018188357353,0.026497403159737587,-0.01962287351489067
359,blockchain,supply,splyact1yr_pct,0.002126337494701147,0.023205336183309555,-0.03031565621495247,0.038021545857191086
360,blockchain,supply,splyact2yr_pct,0.001902977586723864,-0.023510323837399483,0.005579805467277765,0.0029029862489551306
361,blockchain,supply,splyact30d_pct,0.0029073890764266253,-0.06811599433422089,0.012761550024151802,-0.014913340099155903
362,blockchain,supply,splyact3yr_pct,0.0023135575465857983,-0.09439881891012192,0.006256852298974991,0.03691187500953674
363,blockchain,supply,splyact4yr_pct,0.0038671749643981457,-0.013302072882652283,-0.03360702097415924,0.013665682636201382
364,blockchain,supply,splyact5yr_pct,0.0034553413279354572,-0.0014607023913413286,0.003917170222848654,0.00646002683788538
365,blockchain,supply,splyact7d_pct,0.0016128611750900745,-0.0023660652805119753,-0.030263761058449745,-0.07158274203538895
366,blockchain,supply,splyact90d_pct,0.0018809158354997635,-0.01741022989153862,0.01999710686504841,-0.0708264708518982
367,blockchain,supply,splyactever_pct,0.00036583346081897616,-0.010546943172812462,0.022305812686681747,-0.005308859515935183
368,blockchain,supply,splyactpct1yr_pct,0.0016025672666728497,-0.016094107180833817,-0.00725061958655715,0.017436807975172997
369,blockchain,supply,splyadrbal1in100k_pct,0.002324150176718831,0.006436473224312067,-0.01408330723643303,-0.02026374079287052
370,blockchain,supply,splyadrbal1in100m_pct,0.003587151411920786,0.04842953383922577,-0.006031485740095377,-0.0010742531158030033
371,blockchain,supply,splyadrbal1in10b_pct,0.0002654251002240926,0.0028640117961913347,-0.0014957879902794957,0.0
372,blockchain,supply,splyadrbal1in10k_pct,0.0027120839804410934,-0.009959075599908829,-0.005864250008016825,-0.010175488889217377
373,blockchain,supply,splyadrbal1in10m_pct,0.0019703353755176067,0.018090421333909035,-0.02244594134390354,0.009378871880471706
374,blockchain,supply,splyadrbal1in1b_pct,0.014118611812591553,-0.001711124088615179,0.0,0.0
375,blockchain,supply,splyadrbal1in1k_pct,0.003120338311418891,0.02305879443883896,-0.011377271264791489,-0.06536182761192322
376,blockchain,supply,splyadrbal1in1m_pct,0.0028036858420819044,-0.00935858953744173,0.012542429380118847,0.0172163974493742
377,blockchain,supply,splyadrbalntv0_001_pct,0.0,0.0,0.0,0.0
378,blockchain,supply,splyadrbalntv0_01_pct,0.0006890013464726508,0.0,0.0,0.002181688090786338
379,blockchain,supply,splyadrbalntv0_1_pct,0.002905322704464197,0.03163176029920578,-0.0036015398800373077,0.016456816345453262
380,blockchain,supply,splyadrbalntv1_pct,0.0026360161136835814,0.04300945997238159,0.005808183457702398,0.013510720804333687
381,blockchain,supply,splyadrbalntv10_pct,0.0021665904205292463,-0.04979424551129341,0.001103788148611784,0.014361920766532421
382,blockchain,supply,splyadrbalntv100_pct,0.0023826658725738525,-0.013792634941637516,0.021520409733057022,-0.003860997501760721
383,blockchain,supply,splyadrbalntv100k_pct,0.0072771478444337845,0.0,0.01299283280968666,-0.002511188155040145
384,blockchain,supply,splyadrbalntv10k_pct,0.0017656785203143954,0.03261639177799225,0.01845617964863777,-0.2489040046930313
385,blockchain,supply,splyadrbalntv1k_pct,0.0018101873574778438,0.04022254794836044,0.02835792489349842,-0.10449491441249847
386,blockchain,supply,splyadrbalntv1m_pct,0.0,,,
387,blockchain,supply,splyadrbalusd1_pct,0.0,,,
388,blockchain,supply,splyadrbalusd10_pct,0.0,,,
389,blockchain,supply,splyadrbalusd100_pct,0.0,,,
390,blockchain,supply,splyadrbalusd100k_pct,0.0,,,
391,blockchain,supply,splyadrbalusd10k_pct,0.0,,,
392,blockchain,supply,splyadrbalusd10m_pct,0.0,,,
393,blockchain,supply,splyadrbalusd1k_pct,0.0,,,
394,blockchain,supply,splyadrbalusd1m_pct,0.0,,,
395,blockchain,supply,splyadrtop100_pct,0.0017792638391256332,0.03752646595239639,-0.0062817675061523914,-0.06755062192678452
396,blockchain,supply,splyadrtop10pct_pct,0.0019853198900818825,0.04496924951672554,0.024657800793647766,-0.04296375438570976
397,blockchain,supply,splyadrtop1pct_pct,0.0013591019669547677,0.01810433715581894,0.027393503114581108,-0.0033433365169912577
398,blockchain,supply,splycur_pct,0.0,0.0,0.0,0.0
399,blockchain,supply,splyexpfut10yr_pct,0.0012546178186312318,0.020581573247909546,-0.015861529856920242,-0.07661137729883194
400,blockchain,supply,splyff_pct,0.001429727883078158,-0.009672830812633038,0.0002349049027543515,0.0017164701130241156
401,blockchain,economics,nvtadj,0.0019318516133353114,-0.006140612997114658,-0.018168985843658447,0.033095184713602066
402,blockchain,economics,nvtadjff,0.0010463556973263621,-0.032893601804971695,0.11284508556127548,-0.06730630248785019
403,blockchain,economics,nvtadj_pct,0.00273154117166996,-0.018196122720837593,-0.005373472347855568,0.0013396585127338767
404,blockchain,economics,nvtadjff_pct,0.00094291300047189,-0.028390374034643173,0.0016172067262232304,0.00044212103239260614
405,blockchain,transactions,txcnt,0.0012268892023712397,-0.0010770889930427074,-0.0002780256327241659,-0.015098942443728447
406,blockchain,transactions,txcntsec,0.004997220356017351,-0.0019276851089671254,0.0,0.0
407,blockchain,transactions,txtfrcnt,0.0041517531499266624,0.5634354948997498,-0.005712259095162153,-0.04251018911600113
408,blockchain,transactions,txtfrvaladjntv,0.0018226965330541134,0.012400763109326363,-0.02862432971596718,-0.0300169475376606
409,blockchain,transactions,txtfrvaladjusd,0.0,,,
410,blockchain,transactions,txtfrvalmeanntv,0.0019409202504903078,0.045269303023815155,-0.01903359778225422,0.012066732160747051
411,blockchain,transactions,txtfrvalmeanusd,0.0,,,
412,blockchain,transactions,txtfrvalmedntv,0.003153074299916625,-0.0018961990717798471,0.03249671310186386,-0.006667617242783308
413,blockchain,transactions,txtfrvalmedusd,0.0,,,
414,blockchain,transactions,velcur1yr,0.0022786015179008245,-0.038841355592012405,-0.016572097316384315,0.0028715638909488916
415,blockchain,transactions,txcnt_pct,0.002211557002738118,0.002009118441492319,-0.01946192979812622,-0.025973010808229446
416,blockchain,transactions,txcntsec_pct,0.0018050124635919929,0.009015023708343506,-0.004213409963995218,-0.007915960624814034
417,blockchain,transactions,txtfrcnt_pct,0.002900186227634549,-0.051690734922885895,0.005572767462581396,-0.011401274241507053
418,blockchain,transactions,txtfrvaladjntv_pct,0.0008123572333715856,0.006861448287963867,0.00970921665430069,-0.015317685902118683
419,blockchain,transactions,txtfrvaladjusd_pct,0.0,,,
420,blockchain,transactions,txtfrvalmeanntv_pct,0.001923966221511364,-0.028598150238394737,0.04695698618888855,-0.033310286700725555
421,blockchain,transactions,txtfrvalmeanusd_pct,0.0,,,
422,blockchain,transactions,txtfrvalmedntv_pct,0.0022937653120607138,0.030324716120958328,-0.00591362314298749,0.012554977089166641
423,blockchain,transactions,txtfrvalmedusd_pct,0.0,,,
424,blockchain,transactions,velcur1yr_pct,0.0014528636820614338,-0.029974665492773056,-0.07737022638320923,0.07853993028402328
